,sc_id,spot,corr,celltype
0,cell_347,spot_91,0.8095592127697064,ExcitatoryL2and3
1,cell_1155,spot_91,0.8095592127697064,ExcitatoryL2and3
2,cell_982,spot_91,0.8095592127697064,ExcitatoryL2and3
3,cell_372,spot_91,0.8095592127697064,ExcitatoryL2and3
4,cell_1346,spot_91,0.8095592127697064,Other
5,cell_587,spot_91,0.8095592127697064,Other
6,cell_1155,spot_111,0.9032818965320274,ExcitatoryL2and3
7,cell_389,spot_111,0.9032818965320274,ExcitatoryL2and3
8,cell_803,spot_111,0.9032818965320274,ExcitatoryL2and3
9,cell_148,spot_111,0.9032818965320274,ExcitatoryL2and3
10,cell_982,spot_111,0.9032818965320274,ExcitatoryL2and3
11,cell_1470,spot_111,0.9032818965320274,ExcitatoryL2and3
12,cell_372,spot_111,0.9032818965320274,ExcitatoryL2and3
13,cell_711,spot_111,0.9032818965320274,ExcitatoryL2and3
14,cell_1065,spot_111,0.9032818965320274,ExcitatoryL2and3
15,cell_907,spot_111,0.9032818965320274,Other
16,cell_539,spot_111,0.9032818965320274,Other
17,cell_1037,spot_159,0.9085488345386966,Astro
18,cell_1392,spot_159,0.9085488345386966,Astro
19,cell_192,spot_159,0.9085488345386966,Astro
20,cell_1292,spot_159,0.9085488345386966,Astro
21,cell_443,spot_159,0.9085488345386966,Astro
22,cell_582,spot_159,0.9085488345386966,ExcitatoryL5
23,cell_778,spot_159,0.9085488345386966,ExcitatoryL5
24,cell_364,spot_159,0.9085488345386966,Endo
25,cell_430,spot_55,0.9185510874638052,Astro
26,cell_443,spot_55,0.9185510874638052,Astro
27,cell_587,spot_55,0.9185510874638052,Other
28,cell_37,spot_55,0.9185510874638052,Other
29,cell_1446,spot_55,0.9185510874638052,Vip
30,cell_111,spot_55,0.9185510874638052,Vip
31,cell_1448,spot_55,0.9185510874638052,Npy
32,cell_411,spot_55,0.9185510874638052,Npy
33,cell_670,spot_55,0.9185510874638052,Npy
34,cell_360,spot_41,0.9269596938794654,Astro
35,cell_912,spot_41,0.9269596938794654,Astro
36,cell_1398,spot_41,0.9269596938794654,Olig
37,cell_326,spot_41,0.9269596938794654,Olig
38,cell_129,spot_41,0.9269596938794654,Olig
39,cell_421,spot_41,0.9269596938794654,Olig
40,cell_1403,spot_41,0.9269596938794654,Olig
41,cell_1408,spot_41,0.9269596938794654,Endo
42,cell_1037,spot_100,0.8840669637845007,Astro
43,cell_1405,spot_100,0.8840669637845007,Astro
44,cell_1487,spot_100,0.8840669637845007,Olig
45,cell_1515,spot_100,0.8840669637845007,Pvalb
46,cell_1061,spot_100,0.8840669637845007,ExcitatoryL6
47,cell_1462,spot_100,0.8840669637845007,ExcitatoryL6
48,cell_215,spot_100,0.8840669637845007,ExcitatoryL6
49,cell_112,spot_100,0.8840669637845007,ExcitatoryL6
50,cell_374,spot_100,0.8840669637845007,ExcitatoryL6
51,cell_344,spot_100,0.8840669637845007,ExcitatoryL6
52,cell_1401,spot_100,0.8840669637845007,ExcitatoryL6
53,cell_1064,spot_100,0.8840669637845007,ExcitatoryL6
54,cell_985,spot_100,0.8840669637845007,ExcitatoryL6
55,cell_1037,spot_77,0.9250205816430994,Astro
56,cell_375,spot_77,0.9250205816430994,Astro
57,cell_764,spot_77,0.9250205816430994,Astro
58,cell_192,spot_77,0.9250205816430994,Astro
59,cell_522,spot_77,0.9250205816430994,Astro
60,cell_960,spot_77,0.9250205816430994,ExcitatoryL5
61,cell_1061,spot_77,0.9250205816430994,ExcitatoryL6
62,cell_1462,spot_77,0.9250205816430994,ExcitatoryL6
63,cell_1405,spot_163,0.9201248165681724,Astro
64,cell_705,spot_163,0.9201248165681724,Astro
65,cell_903,spot_163,0.9201248165681724,Sst
66,cell_389,spot_163,0.9201248165681724,ExcitatoryL2and3
67,cell_1442,spot_163,0.9201248165681724,ExcitatoryL2and3
68,cell_1489,spot_163,0.9201248165681724,Olig
69,cell_1360,spot_163,0.9201248165681724,Olig
70,cell_813,spot_163,0.9201248165681724,ExcitatoryL4
71,cell_993,spot_163,0.9201248165681724,ExcitatoryL4
72,cell_790,spot_163,0.9201248165681724,ExcitatoryL4
73,cell_665,spot_163,0.9201248165681724,ExcitatoryL4
74,cell_477,spot_163,0.9201248165681724,ExcitatoryL4
75,cell_892,spot_163,0.9201248165681724,ExcitatoryL4
76,cell_129,spot_98,0.7960978916228812,Olig
77,cell_1398,spot_98,0.7960978916228812,Olig
78,cell_1403,spot_98,0.7960978916228812,Olig
79,cell_326,spot_98,0.7960978916228812,Olig
80,cell_520,spot_98,0.7960978916228812,Micro
81,cell_900,spot_98,0.7960978916228812,ExcitatoryL6
82,cell_1091,spot_98,0.7960978916228812,ExcitatoryL6
83,cell_125,spot_98,0.7960978916228812,ExcitatoryL6
84,cell_1350,spot_119,0.891184016363822,Astro
85,cell_1061,spot_119,0.891184016363822,ExcitatoryL6
86,cell_1462,spot_119,0.891184016363822,ExcitatoryL6
87,cell_713,spot_119,0.891184016363822,ExcitatoryL6
88,cell_351,spot_119,0.891184016363822,ExcitatoryL6
89,cell_1401,spot_119,0.891184016363822,ExcitatoryL6
90,cell_2,spot_119,0.891184016363822,ExcitatoryL6
91,cell_112,spot_119,0.891184016363822,ExcitatoryL6
92,cell_1027,spot_119,0.891184016363822,ExcitatoryL6
93,cell_1287,spot_119,0.891184016363822,ExcitatoryL6
94,cell_1064,spot_119,0.891184016363822,ExcitatoryL6
95,cell_901,spot_50,0.861681892379353,Endo
96,cell_364,spot_50,0.861681892379353,Endo
97,cell_813,spot_50,0.861681892379353,ExcitatoryL4
98,cell_993,spot_50,0.861681892379353,ExcitatoryL4
99,cell_790,spot_50,0.861681892379353,ExcitatoryL4
100,cell_513,spot_50,0.861681892379353,ExcitatoryL4
101,cell_363,spot_50,0.861681892379353,ExcitatoryL4
102,cell_914,spot_50,0.861681892379353,ExcitatoryL4
103,cell_477,spot_50,0.861681892379353,ExcitatoryL4
104,cell_1165,spot_50,0.861681892379353,Pvalb
105,cell_1037,spot_62,0.8791443786216325,Astro
106,cell_635,spot_62,0.8791443786216325,ExcitatoryL5
107,cell_587,spot_62,0.8791443786216325,Other
108,cell_37,spot_62,0.8791443786216325,Other
109,cell_1061,spot_62,0.8791443786216325,ExcitatoryL6
110,cell_1426,spot_62,0.8791443786216325,ExcitatoryL6
111,cell_1295,spot_62,0.8791443786216325,ExcitatoryL6
112,cell_787,spot_62,0.8791443786216325,ExcitatoryL6
113,cell_546,spot_34,0.8538424044966257,Astro
114,cell_1155,spot_34,0.8538424044966257,ExcitatoryL2and3
115,cell_372,spot_34,0.8538424044966257,ExcitatoryL2and3
116,cell_389,spot_34,0.8538424044966257,ExcitatoryL2and3
117,cell_982,spot_34,0.8538424044966257,ExcitatoryL2and3
118,cell_347,spot_34,0.8538424044966257,ExcitatoryL2and3
119,cell_299,spot_34,0.8538424044966257,ExcitatoryL2and3
120,cell_901,spot_34,0.8538424044966257,Endo
121,cell_330,spot_34,0.8538424044966257,Endo
122,cell_216,spot_34,0.8538424044966257,Endo
123,cell_239,spot_34,0.8538424044966257,Endo
124,cell_1442,spot_184,0.899573942801938,ExcitatoryL2and3
125,cell_299,spot_184,0.899573942801938,ExcitatoryL2and3
126,cell_347,spot_184,0.899573942801938,ExcitatoryL2and3
127,cell_1293,spot_184,0.899573942801938,ExcitatoryL2and3
128,cell_372,spot_184,0.899573942801938,ExcitatoryL2and3
129,cell_389,spot_184,0.899573942801938,ExcitatoryL2and3
130,cell_170,spot_184,0.899573942801938,Other
131,cell_397,spot_184,0.899573942801938,Other
132,cell_1446,spot_184,0.899573942801938,Vip
133,cell_1156,spot_145,0.9179590985638897,Astro
134,cell_705,spot_145,0.9179590985638897,Astro
135,cell_230,spot_145,0.9179590985638897,Astro
136,cell_347,spot_145,0.9179590985638897,ExcitatoryL2and3
137,cell_1442,spot_145,0.9179590985638897,ExcitatoryL2and3
138,cell_1065,spot_145,0.9179590985638897,ExcitatoryL2and3
139,cell_1470,spot_145,0.9179590985638897,ExcitatoryL2and3
140,cell_987,spot_145,0.9179590985638897,ExcitatoryL2and3
141,cell_1184,spot_145,0.9179590985638897,ExcitatoryL2and3
142,cell_813,spot_145,0.9179590985638897,ExcitatoryL4
143,cell_1165,spot_145,0.9179590985638897,Pvalb
144,cell_80,spot_109,0.8824584971641243,ExcitatoryL2and3
145,cell_990,spot_109,0.8824584971641243,ExcitatoryL2and3
146,cell_148,spot_109,0.8824584971641243,ExcitatoryL2and3
147,cell_982,spot_109,0.8824584971641243,ExcitatoryL2and3
148,cell_626,spot_109,0.8824584971641243,ExcitatoryL2and3
149,cell_246,spot_109,0.8824584971641243,ExcitatoryL2and3
150,cell_163,spot_109,0.8824584971641243,ExcitatoryL2and3
151,cell_1155,spot_109,0.8824584971641243,ExcitatoryL2and3
152,cell_1026,spot_109,0.8824584971641243,ExcitatoryL2and3
153,cell_233,spot_109,0.8824584971641243,ExcitatoryL2and3
154,cell_17,spot_109,0.8824584971641243,ExcitatoryL2and3
155,cell_111,spot_109,0.8824584971641243,Vip
156,cell_1446,spot_109,0.8824584971641243,Vip
157,cell_1226,spot_26,0.8968831563286056,ExcitatoryL5
158,cell_778,spot_26,0.8968831563286056,ExcitatoryL5
159,cell_1490,spot_26,0.8968831563286056,ExcitatoryL2and3
160,cell_298,spot_26,0.8968831563286056,Endo
161,cell_215,spot_26,0.8968831563286056,ExcitatoryL6
162,cell_344,spot_26,0.8968831563286056,ExcitatoryL6
163,cell_1462,spot_26,0.8968831563286056,ExcitatoryL6
164,cell_473,spot_26,0.8968831563286056,ExcitatoryL6
165,cell_1061,spot_26,0.8968831563286056,ExcitatoryL6
166,cell_112,spot_26,0.8968831563286056,ExcitatoryL6
167,cell_374,spot_26,0.8968831563286056,ExcitatoryL6
168,cell_1459,spot_37,0.8703276695804936,Astro
169,cell_188,spot_37,0.8703276695804936,Astro
170,cell_210,spot_37,0.8703276695804936,Endo
171,cell_297,spot_37,0.8703276695804936,Endo
172,cell_274,spot_37,0.8703276695804936,Endo
173,cell_216,spot_37,0.8703276695804936,Endo
174,cell_364,spot_37,0.8703276695804936,Endo
175,cell_778,spot_39,0.7795548852340791,ExcitatoryL5
176,cell_585,spot_39,0.7795548852340791,ExcitatoryL5
177,cell_1417,spot_39,0.7795548852340791,Olig
178,cell_1487,spot_39,0.7795548852340791,Olig
179,cell_874,spot_39,0.7795548852340791,Olig
180,cell_1403,spot_39,0.7795548852340791,Olig
181,cell_1495,spot_185,0.9330379282472626,Astro
182,cell_1086,spot_185,0.9330379282472626,ExcitatoryL2and3
183,cell_1429,spot_185,0.9330379282472626,ExcitatoryL2and3
184,cell_34,spot_185,0.9330379282472626,ExcitatoryL2and3
185,cell_417,spot_185,0.9330379282472626,ExcitatoryL2and3
186,cell_1448,spot_185,0.9330379282472626,Npy
187,cell_793,spot_185,0.9330379282472626,Npy
188,cell_835,spot_185,0.9330379282472626,Pvalb
189,cell_468,spot_185,0.9330379282472626,Pvalb
190,cell_307,spot_24,0.9254347636941516,Astro
191,cell_685,spot_24,0.9254347636941516,Sst
192,cell_539,spot_24,0.9254347636941516,Other
193,cell_111,spot_24,0.9254347636941516,Vip
194,cell_1130,spot_24,0.9254347636941516,ExcitatoryL6
195,cell_1426,spot_24,0.9254347636941516,ExcitatoryL6
196,cell_1272,spot_24,0.9254347636941516,ExcitatoryL6
197,cell_215,spot_24,0.9254347636941516,ExcitatoryL6
198,cell_224,spot_24,0.9254347636941516,ExcitatoryL6
199,cell_1261,spot_24,0.9254347636941516,ExcitatoryL6
200,cell_593,spot_75,0.942217917069979,Astro
201,cell_1265,spot_75,0.942217917069979,Astro
202,cell_1487,spot_75,0.942217917069979,Olig
203,cell_591,spot_75,0.942217917069979,Olig
204,cell_590,spot_73,0.9023845224412497,ExcitatoryL2and3
205,cell_1442,spot_73,0.9023845224412497,ExcitatoryL2and3
206,cell_1470,spot_73,0.9023845224412497,ExcitatoryL2and3
207,cell_148,spot_73,0.9023845224412497,ExcitatoryL2and3
208,cell_80,spot_73,0.9023845224412497,ExcitatoryL2and3
209,cell_372,spot_73,0.9023845224412497,ExcitatoryL2and3
210,cell_18,spot_73,0.9023845224412497,ExcitatoryL2and3
211,cell_32,spot_73,0.9023845224412497,ExcitatoryL2and3
212,cell_1480,spot_73,0.9023845224412497,ExcitatoryL2and3
213,cell_419,spot_73,0.9023845224412497,ExcitatoryL2and3
214,cell_990,spot_73,0.9023845224412497,ExcitatoryL2and3
215,cell_901,spot_73,0.9023845224412497,Endo
216,cell_365,spot_73,0.9023845224412497,Endo
217,cell_1226,spot_180,0.8803008251597731,ExcitatoryL5
218,cell_582,spot_180,0.8803008251597731,ExcitatoryL5
219,cell_685,spot_180,0.8803008251597731,Sst
220,cell_283,spot_180,0.8803008251597731,Endo
221,cell_813,spot_180,0.8803008251597731,ExcitatoryL4
222,cell_721,spot_180,0.8803008251597731,ExcitatoryL4
223,cell_1515,spot_180,0.8803008251597731,Pvalb
224,cell_215,spot_180,0.8803008251597731,ExcitatoryL6
225,cell_1088,spot_85,0.8817307604006807,ExcitatoryL5
226,cell_1342,spot_85,0.8817307604006807,ExcitatoryL5
227,cell_1489,spot_85,0.8817307604006807,Olig
228,cell_1380,spot_85,0.8817307604006807,Endo
229,cell_993,spot_85,0.8817307604006807,ExcitatoryL4
230,cell_813,spot_85,0.8817307604006807,ExcitatoryL4
231,cell_1061,spot_85,0.8817307604006807,ExcitatoryL6
232,cell_831,spot_85,0.8817307604006807,ExcitatoryL6
233,cell_739,spot_85,0.8817307604006807,ExcitatoryL6
234,cell_691,spot_85,0.8817307604006807,ExcitatoryL6
235,cell_903,spot_11,0.8874946408449287,Sst
236,cell_330,spot_11,0.8874946408449287,Endo
237,cell_820,spot_11,0.8874946408449287,Endo
238,cell_993,spot_11,0.8874946408449287,ExcitatoryL4
239,cell_1192,spot_11,0.8874946408449287,ExcitatoryL4
240,cell_348,spot_11,0.8874946408449287,ExcitatoryL4
241,cell_567,spot_11,0.8874946408449287,ExcitatoryL4
242,cell_790,spot_11,0.8874946408449287,ExcitatoryL4
243,cell_219,spot_11,0.8874946408449287,ExcitatoryL4
244,cell_892,spot_11,0.8874946408449287,ExcitatoryL4
245,cell_4,spot_11,0.8874946408449287,ExcitatoryL4
246,cell_409,spot_57,0.808416274586881,Other
247,cell_1346,spot_57,0.808416274586881,Other
248,cell_698,spot_57,0.808416274586881,Olig
249,cell_1487,spot_57,0.808416274586881,Olig
250,cell_631,spot_57,0.808416274586881,HPC
251,cell_401,spot_57,0.808416274586881,HPC
252,cell_387,spot_57,0.808416274586881,HPC
253,cell_955,spot_188,0.8338579253247426,Astro
254,cell_1264,spot_188,0.8338579253247426,Astro
255,cell_1265,spot_188,0.8338579253247426,Astro
256,cell_1065,spot_89,0.9067736814372124,ExcitatoryL2and3
257,cell_389,spot_89,0.9067736814372124,ExcitatoryL2and3
258,cell_299,spot_89,0.9067736814372124,ExcitatoryL2and3
259,cell_696,spot_89,0.9067736814372124,Olig
260,cell_884,spot_89,0.9067736814372124,Olig
261,cell_572,spot_89,0.9067736814372124,Olig
262,cell_901,spot_89,0.9067736814372124,Endo
263,cell_813,spot_89,0.9067736814372124,ExcitatoryL4
264,cell_665,spot_89,0.9067736814372124,ExcitatoryL4
265,cell_129,spot_135,0.9127117353941389,Olig
266,cell_1417,spot_135,0.9127117353941389,Olig
267,cell_439,spot_135,0.9127117353941389,Olig
268,cell_396,spot_135,0.9127117353941389,Olig
269,cell_322,spot_135,0.9127117353941389,Olig
270,cell_1398,spot_135,0.9127117353941389,Olig
271,cell_1235,spot_135,0.9127117353941389,Olig
272,cell_1403,spot_135,0.9127117353941389,Olig
273,cell_326,spot_135,0.9127117353941389,Olig
274,cell_1380,spot_48,0.8738337524751904,Endo
275,cell_365,spot_48,0.8738337524751904,Endo
276,cell_715,spot_48,0.8738337524751904,Endo
277,cell_477,spot_48,0.8738337524751904,ExcitatoryL4
278,cell_993,spot_48,0.8738337524751904,ExcitatoryL4
279,cell_1124,spot_48,0.8738337524751904,ExcitatoryL4
280,cell_362,spot_48,0.8738337524751904,Pvalb
281,cell_1165,spot_48,0.8738337524751904,Pvalb
282,cell_831,spot_48,0.8738337524751904,ExcitatoryL6
283,cell_1061,spot_48,0.8738337524751904,ExcitatoryL6
284,cell_360,spot_115,0.8783445092714549,Astro
285,cell_808,spot_115,0.8783445092714549,Astro
286,cell_966,spot_115,0.8783445092714549,Astro
287,cell_959,spot_115,0.8783445092714549,Astro
288,cell_1141,spot_115,0.8783445092714549,Sst
289,cell_421,spot_115,0.8783445092714549,Olig
290,cell_335,spot_115,0.8783445092714549,Olig
291,cell_1047,spot_115,0.8783445092714549,ExcitatoryL6
292,cell_705,spot_123,0.9112748568431118,Astro
293,cell_546,spot_123,0.9112748568431118,Astro
294,cell_724,spot_123,0.9112748568431118,ExcitatoryL5
295,cell_752,spot_123,0.9112748568431118,ExcitatoryL5
296,cell_513,spot_123,0.9112748568431118,ExcitatoryL4
297,cell_813,spot_123,0.9112748568431118,ExcitatoryL4
298,cell_905,spot_123,0.9112748568431118,ExcitatoryL4
299,cell_413,spot_123,0.9112748568431118,Micro
300,cell_1085,spot_123,0.9112748568431118,Micro
301,cell_112,spot_123,0.9112748568431118,ExcitatoryL6
302,cell_440,spot_123,0.9112748568431118,ExcitatoryL6
303,cell_1186,spot_123,0.9112748568431118,ExcitatoryL6
304,cell_1454,spot_123,0.9112748568431118,ExcitatoryL6
305,cell_1350,spot_71,0.8979585435288335,Astro
306,cell_1405,spot_71,0.8979585435288335,Astro
307,cell_920,spot_71,0.8979585435288335,ExcitatoryL2and3
308,cell_347,spot_71,0.8979585435288335,ExcitatoryL2and3
309,cell_1293,spot_71,0.8979585435288335,ExcitatoryL2and3
310,cell_626,spot_71,0.8979585435288335,ExcitatoryL2and3
311,cell_1066,spot_71,0.8979585435288335,ExcitatoryL2and3
312,cell_1168,spot_71,0.8979585435288335,ExcitatoryL2and3
313,cell_982,spot_71,0.8979585435288335,ExcitatoryL2and3
314,cell_1446,spot_71,0.8979585435288335,Vip
315,cell_364,spot_71,0.8979585435288335,Endo
316,cell_1227,spot_71,0.8979585435288335,Endo
317,cell_1169,spot_149,0.8904309681877274,ExcitatoryL2and3
318,cell_1155,spot_149,0.8904309681877274,ExcitatoryL2and3
319,cell_246,spot_149,0.8904309681877274,ExcitatoryL2and3
320,cell_1470,spot_149,0.8904309681877274,ExcitatoryL2and3
321,cell_1442,spot_149,0.8904309681877274,ExcitatoryL2and3
322,cell_299,spot_149,0.8904309681877274,ExcitatoryL2and3
323,cell_17,spot_149,0.8904309681877274,ExcitatoryL2and3
324,cell_389,spot_149,0.8904309681877274,ExcitatoryL2and3
325,cell_1151,spot_149,0.8904309681877274,ExcitatoryL2and3
326,cell_192,spot_28,0.9118632052389293,Astro
327,cell_1088,spot_28,0.9118632052389293,ExcitatoryL5
328,cell_903,spot_28,0.9118632052389293,Sst
329,cell_248,spot_28,0.9118632052389293,ExcitatoryL2and3
330,cell_698,spot_28,0.9118632052389293,Olig
331,cell_1519,spot_28,0.9118632052389293,Olig
332,cell_210,spot_28,0.9118632052389293,Endo
333,cell_135,spot_28,0.9118632052389293,ExcitatoryL6
334,cell_1156,spot_181,0.9097934483355667,Astro
335,cell_1405,spot_181,0.9097934483355667,Astro
336,cell_1494,spot_181,0.9097934483355667,ExcitatoryL5
337,cell_582,spot_181,0.9097934483355667,ExcitatoryL5
338,cell_1410,spot_181,0.9097934483355667,ExcitatoryL4
339,cell_1094,spot_181,0.9097934483355667,ExcitatoryL4
340,cell_1143,spot_181,0.9097934483355667,ExcitatoryL4
341,cell_633,spot_181,0.9097934483355667,ExcitatoryL4
342,cell_1477,spot_181,0.9097934483355667,ExcitatoryL4
343,cell_183,spot_181,0.9097934483355667,ExcitatoryL4
344,cell_542,spot_181,0.9097934483355667,ExcitatoryL4
345,cell_430,spot_86,0.9214468549932946,Astro
346,cell_960,spot_86,0.9214468549932946,ExcitatoryL5
347,cell_1269,spot_86,0.9214468549932946,Sst
348,cell_1485,spot_86,0.9214468549932946,Sst
349,cell_1489,spot_86,0.9214468549932946,Olig
350,cell_1231,spot_86,0.9214468549932946,Endo
351,cell_993,spot_86,0.9214468549932946,ExcitatoryL4
352,cell_914,spot_86,0.9214468549932946,ExcitatoryL4
353,cell_790,spot_86,0.9214468549932946,ExcitatoryL4
354,cell_721,spot_86,0.9214468549932946,ExcitatoryL4
355,cell_942,spot_86,0.9214468549932946,ExcitatoryL4
356,cell_348,spot_86,0.9214468549932946,ExcitatoryL4
357,cell_233,spot_53,0.9283868853783376,ExcitatoryL2and3
358,cell_18,spot_53,0.9283868853783376,ExcitatoryL2and3
359,cell_1480,spot_53,0.9283868853783376,ExcitatoryL2and3
360,cell_80,spot_53,0.9283868853783376,ExcitatoryL2and3
361,cell_141,spot_53,0.9283868853783376,ExcitatoryL2and3
362,cell_372,spot_53,0.9283868853783376,ExcitatoryL2and3
363,cell_1521,spot_53,0.9283868853783376,ExcitatoryL2and3
364,cell_148,spot_53,0.9283868853783376,ExcitatoryL2and3
365,cell_1446,spot_53,0.9283868853783376,Vip
366,cell_111,spot_53,0.9283868853783376,Vip
367,cell_451,spot_53,0.9283868853783376,Vip
368,cell_572,spot_53,0.9283868853783376,Olig
369,cell_36,spot_17,0.9210975807699133,ExcitatoryL2and3
370,cell_1155,spot_17,0.9210975807699133,ExcitatoryL2and3
371,cell_803,spot_17,0.9210975807699133,ExcitatoryL2and3
372,cell_1169,spot_17,0.9210975807699133,ExcitatoryL2and3
373,cell_711,spot_17,0.9210975807699133,ExcitatoryL2and3
374,cell_163,spot_17,0.9210975807699133,ExcitatoryL2and3
375,cell_931,spot_17,0.9210975807699133,Vip
376,cell_82,spot_17,0.9210975807699133,Vip
377,cell_901,spot_17,0.9210975807699133,Endo
378,cell_222,spot_17,0.9210975807699133,Endo
379,cell_1350,spot_108,0.9209913421137627,Astro
380,cell_913,spot_108,0.9209913421137627,Astro
381,cell_996,spot_108,0.9209913421137627,Astro
382,cell_1327,spot_108,0.9209913421137627,ExcitatoryL2and3
383,cell_920,spot_108,0.9209913421137627,ExcitatoryL2and3
384,cell_987,spot_108,0.9209913421137627,ExcitatoryL2and3
385,cell_1168,spot_108,0.9209913421137627,ExcitatoryL2and3
386,cell_898,spot_108,0.9209913421137627,ExcitatoryL2and3
387,cell_1442,spot_108,0.9209913421137627,ExcitatoryL2and3
388,cell_347,spot_108,0.9209913421137627,ExcitatoryL2and3
389,cell_208,spot_108,0.9209913421137627,ExcitatoryL2and3
390,cell_32,spot_108,0.9209913421137627,ExcitatoryL2and3
391,cell_1446,spot_108,0.9209913421137627,Vip
392,cell_546,spot_87,0.8839364279243755,Astro
393,cell_669,spot_87,0.8839364279243755,ExcitatoryL4
394,cell_665,spot_87,0.8839364279243755,ExcitatoryL4
395,cell_965,spot_87,0.8839364279243755,ExcitatoryL4
396,cell_1013,spot_87,0.8839364279243755,ExcitatoryL4
397,cell_1393,spot_87,0.8839364279243755,ExcitatoryL4
398,cell_1274,spot_87,0.8839364279243755,ExcitatoryL4
399,cell_1028,spot_87,0.8839364279243755,ExcitatoryL4
400,cell_940,spot_87,0.8839364279243755,ExcitatoryL4
401,cell_1291,spot_87,0.8839364279243755,ExcitatoryL4
402,cell_1193,spot_87,0.8839364279243755,ExcitatoryL4
403,cell_1293,spot_43,0.91343037372836,ExcitatoryL2and3
404,cell_1481,spot_43,0.91343037372836,Endo
405,cell_1130,spot_43,0.91343037372836,ExcitatoryL6
406,cell_1497,spot_43,0.91343037372836,ExcitatoryL6
407,cell_1064,spot_43,0.91343037372836,ExcitatoryL6
408,cell_1055,spot_43,0.91343037372836,ExcitatoryL6
409,cell_787,spot_43,0.91343037372836,ExcitatoryL6
410,cell_1058,spot_43,0.91343037372836,ExcitatoryL6
411,cell_131,spot_43,0.91343037372836,ExcitatoryL6
412,cell_742,spot_43,0.91343037372836,ExcitatoryL6
413,cell_525,spot_117,0.8839925057182806,Olig
414,cell_1519,spot_117,0.8839925057182806,Olig
415,cell_1047,spot_117,0.8839925057182806,ExcitatoryL6
416,cell_1365,spot_117,0.8839925057182806,ExcitatoryL6
417,cell_51,spot_117,0.8839925057182806,ExcitatoryL6
418,cell_824,spot_117,0.8839925057182806,ExcitatoryL6
419,cell_1401,spot_117,0.8839925057182806,ExcitatoryL6
420,cell_351,spot_117,0.8839925057182806,ExcitatoryL6
421,cell_992,spot_117,0.8839925057182806,ExcitatoryL6
422,cell_125,spot_117,0.8839925057182806,ExcitatoryL6
423,cell_987,spot_51,0.9334650683108807,ExcitatoryL2and3
424,cell_1065,spot_51,0.9334650683108807,ExcitatoryL2and3
425,cell_347,spot_51,0.9334650683108807,ExcitatoryL2and3
426,cell_389,spot_51,0.9334650683108807,ExcitatoryL2and3
427,cell_1026,spot_51,0.9334650683108807,ExcitatoryL2and3
428,cell_514,spot_51,0.9334650683108807,Endo
429,cell_901,spot_51,0.9334650683108807,Endo
430,cell_1380,spot_51,0.9334650683108807,Endo
431,cell_411,spot_51,0.9334650683108807,Npy
432,cell_670,spot_51,0.9334650683108807,Npy
433,cell_362,spot_51,0.9334650683108807,Pvalb
434,cell_982,spot_128,0.9310577390847551,ExcitatoryL2and3
435,cell_1293,spot_128,0.9310577390847551,ExcitatoryL2and3
436,cell_527,spot_128,0.9310577390847551,ExcitatoryL2and3
437,cell_299,spot_128,0.9310577390847551,ExcitatoryL2and3
438,cell_246,spot_128,0.9310577390847551,ExcitatoryL2and3
439,cell_1155,spot_128,0.9310577390847551,ExcitatoryL2and3
440,cell_994,spot_128,0.9310577390847551,ExcitatoryL2and3
441,cell_1118,spot_128,0.9310577390847551,Endo
442,cell_833,spot_128,0.9310577390847551,Pvalb
443,cell_474,spot_128,0.9310577390847551,Pvalb
444,cell_447,spot_56,0.9137225810876001,Astro
445,cell_122,spot_56,0.9137225810876001,Astro
446,cell_522,spot_56,0.9137225810876001,Astro
447,cell_274,spot_56,0.9137225810876001,Endo
448,cell_446,spot_56,0.9137225810876001,Endo
449,cell_234,spot_56,0.9137225810876001,Endo
