,sc_id,spot,corr,celltype
450,cell_698,spot_67,0.9358649256441971,Olig
451,cell_452,spot_67,0.9358649256441971,Olig
452,cell_941,spot_67,0.9358649256441971,Endo
453,cell_363,spot_67,0.9358649256441971,ExcitatoryL4
454,cell_633,spot_67,0.9358649256441971,ExcitatoryL4
455,cell_1192,spot_67,0.9358649256441971,ExcitatoryL4
456,cell_611,spot_67,0.9358649256441971,ExcitatoryL4
457,cell_1094,spot_67,0.9358649256441971,ExcitatoryL4
458,cell_1149,spot_67,0.9358649256441971,ExcitatoryL4
459,cell_985,spot_67,0.9358649256441971,ExcitatoryL6
460,cell_1462,spot_67,0.9358649256441971,ExcitatoryL6
461,cell_196,spot_47,0.9232561330084497,ExcitatoryL5
462,cell_606,spot_47,0.9232561330084497,ExcitatoryL5
463,cell_580,spot_47,0.9232561330084497,ExcitatoryL5
464,cell_1222,spot_47,0.9232561330084497,ExcitatoryL5
465,cell_752,spot_47,0.9232561330084497,ExcitatoryL5
466,cell_370,spot_47,0.9232561330084497,Vip
467,cell_931,spot_47,0.9232561330084497,Vip
468,cell_972,spot_47,0.9232561330084497,Endo
469,cell_83,spot_47,0.9232561330084497,ExcitatoryL6
470,cell_473,spot_47,0.9232561330084497,ExcitatoryL6
471,cell_360,spot_21,0.8608213761731486,Astro
472,cell_129,spot_21,0.8608213761731486,Olig
473,cell_326,spot_21,0.8608213761731486,Olig
474,cell_1417,spot_21,0.8608213761731486,Olig
475,cell_874,spot_21,0.8608213761731486,Olig
476,cell_439,spot_21,0.8608213761731486,Olig
477,cell_1398,spot_21,0.8608213761731486,Olig
478,cell_960,spot_63,0.9391113166157377,ExcitatoryL5
479,cell_1088,spot_63,0.9391113166157377,ExcitatoryL5
480,cell_556,spot_63,0.9391113166157377,Sst
481,cell_713,spot_63,0.9391113166157377,ExcitatoryL6
482,cell_925,spot_63,0.9391113166157377,ExcitatoryL6
483,cell_697,spot_63,0.9391113166157377,ExcitatoryL6
484,cell_1272,spot_63,0.9391113166157377,ExcitatoryL6
485,cell_1055,spot_63,0.9391113166157377,ExcitatoryL6
486,cell_400,spot_63,0.9391113166157377,ExcitatoryL6
487,cell_1027,spot_63,0.9391113166157377,ExcitatoryL6
488,cell_689,spot_90,0.9171846665892535,ExcitatoryL2and3
489,cell_36,spot_90,0.9171846665892535,ExcitatoryL2and3
490,cell_506,spot_90,0.9171846665892535,ExcitatoryL2and3
491,cell_990,spot_90,0.9171846665892535,ExcitatoryL2and3
492,cell_419,spot_90,0.9171846665892535,ExcitatoryL2and3
493,cell_590,spot_90,0.9171846665892535,ExcitatoryL2and3
494,cell_977,spot_90,0.9171846665892535,ExcitatoryL2and3
495,cell_170,spot_90,0.9171846665892535,Other
496,cell_947,spot_90,0.9171846665892535,Other
497,cell_1189,spot_90,0.9171846665892535,Endo
498,cell_715,spot_90,0.9171846665892535,Endo
499,cell_230,spot_130,0.9230143085387416,Astro
500,cell_1001,spot_130,0.9230143085387416,ExcitatoryL2and3
501,cell_1229,spot_130,0.9230143085387416,ExcitatoryL2and3
502,cell_1065,spot_130,0.9230143085387416,ExcitatoryL2and3
503,cell_320,spot_130,0.9230143085387416,ExcitatoryL2and3
504,cell_248,spot_130,0.9230143085387416,ExcitatoryL2and3
505,cell_1019,spot_130,0.9230143085387416,Other
506,cell_239,spot_130,0.9230143085387416,Endo
507,cell_411,spot_130,0.9230143085387416,Npy
508,cell_1390,spot_162,0.8941627520655315,Astro
509,cell_441,spot_162,0.8941627520655315,Endo
510,cell_1291,spot_162,0.8941627520655315,ExcitatoryL4
511,cell_790,spot_162,0.8941627520655315,ExcitatoryL4
512,cell_1124,spot_162,0.8941627520655315,ExcitatoryL4
513,cell_1302,spot_162,0.8941627520655315,ExcitatoryL4
514,cell_477,spot_162,0.8941627520655315,ExcitatoryL4
515,cell_1274,spot_162,0.8941627520655315,ExcitatoryL4
516,cell_665,spot_162,0.8941627520655315,ExcitatoryL4
517,cell_877,spot_162,0.8941627520655315,ExcitatoryL4
518,cell_1490,spot_120,0.9226707257319272,ExcitatoryL2and3
519,cell_1062,spot_120,0.9226707257319272,Endo
520,cell_813,spot_120,0.9226707257319272,ExcitatoryL4
521,cell_1027,spot_120,0.9226707257319272,ExcitatoryL6
522,cell_1295,spot_120,0.9226707257319272,ExcitatoryL6
523,cell_848,spot_120,0.9226707257319272,ExcitatoryL6
524,cell_1287,spot_120,0.9226707257319272,ExcitatoryL6
525,cell_521,spot_120,0.9226707257319272,ExcitatoryL6
526,cell_184,spot_120,0.9226707257319272,ExcitatoryL6
527,cell_374,spot_120,0.9226707257319272,ExcitatoryL6
528,cell_564,spot_120,0.9226707257319272,ExcitatoryL6
529,cell_955,spot_169,0.8514722048071046,Astro
530,cell_1264,spot_169,0.8514722048071046,Astro
531,cell_1346,spot_169,0.8514722048071046,Other
532,cell_600,spot_169,0.8514722048071046,Other
533,cell_274,spot_169,0.8514722048071046,Endo
534,cell_127,spot_169,0.8514722048071046,Endo
535,cell_193,spot_169,0.8514722048071046,Endo
536,cell_203,spot_169,0.8514722048071046,Endo
537,cell_1449,spot_178,0.9414496913355627,ExcitatoryL5
538,cell_196,spot_178,0.9414496913355627,ExcitatoryL5
539,cell_1462,spot_178,0.9414496913355627,ExcitatoryL6
540,cell_1454,spot_178,0.9414496913355627,ExcitatoryL6
541,cell_1367,spot_178,0.9414496913355627,ExcitatoryL6
542,cell_1500,spot_178,0.9414496913355627,ExcitatoryL6
543,cell_230,spot_16,0.9190806941429103,Astro
544,cell_307,spot_16,0.9190806941429103,Astro
545,cell_1183,spot_16,0.9190806941429103,ExcitatoryL2and3
546,cell_17,spot_16,0.9190806941429103,ExcitatoryL2and3
547,cell_626,spot_16,0.9190806941429103,ExcitatoryL2and3
548,cell_1184,spot_16,0.9190806941429103,ExcitatoryL2and3
549,cell_1299,spot_16,0.9190806941429103,ExcitatoryL2and3
550,cell_111,spot_16,0.9190806941429103,Vip
551,cell_216,spot_16,0.9190806941429103,Endo
552,cell_1150,spot_16,0.9190806941429103,Endo
553,cell_364,spot_16,0.9190806941429103,Endo
554,cell_455,spot_54,0.9433642992563164,Sst
555,cell_1025,spot_54,0.9433642992563164,Sst
556,cell_377,spot_54,0.9433642992563164,ExcitatoryL2and3
557,cell_138,spot_54,0.9433642992563164,ExcitatoryL2and3
558,cell_18,spot_54,0.9433642992563164,ExcitatoryL2and3
559,cell_245,spot_54,0.9433642992563164,ExcitatoryL2and3
560,cell_590,spot_54,0.9433642992563164,ExcitatoryL2and3
561,cell_246,spot_54,0.9433642992563164,ExcitatoryL2and3
562,cell_141,spot_54,0.9433642992563164,ExcitatoryL2and3
563,cell_1385,spot_54,0.9433642992563164,ExcitatoryL2and3
564,cell_163,spot_54,0.9433642992563164,ExcitatoryL2and3
565,cell_451,spot_54,0.9433642992563164,Vip
566,cell_1111,spot_177,0.8921846742519015,ExcitatoryL5
567,cell_635,spot_177,0.8921846742519015,ExcitatoryL5
568,cell_1283,spot_177,0.8921846742519015,ExcitatoryL5
569,cell_1444,spot_177,0.8921846742519015,Pvalb
570,cell_474,spot_177,0.8921846742519015,Pvalb
571,cell_674,spot_177,0.8921846742519015,Pvalb
572,cell_1500,spot_177,0.8921846742519015,ExcitatoryL6
573,cell_1261,spot_177,0.8921846742519015,ExcitatoryL6
574,cell_1426,spot_177,0.8921846742519015,ExcitatoryL6
575,cell_833,spot_137,0.931197605957519,Pvalb
576,cell_344,spot_137,0.931197605957519,ExcitatoryL6
577,cell_575,spot_137,0.931197605957519,ExcitatoryL6
578,cell_1186,spot_137,0.931197605957519,ExcitatoryL6
579,cell_1370,spot_137,0.931197605957519,ExcitatoryL6
580,cell_848,spot_137,0.931197605957519,ExcitatoryL6
581,cell_1130,spot_137,0.931197605957519,ExcitatoryL6
582,cell_1348,spot_137,0.931197605957519,ExcitatoryL6
583,cell_1497,spot_137,0.931197605957519,ExcitatoryL6
584,cell_742,spot_137,0.931197605957519,ExcitatoryL6
585,cell_925,spot_137,0.931197605957519,ExcitatoryL6
586,cell_824,spot_137,0.931197605957519,ExcitatoryL6
587,cell_955,spot_1,0.9369224039742678,Astro
588,cell_443,spot_1,0.9369224039742678,Astro
589,cell_778,spot_1,0.9369224039742678,ExcitatoryL5
590,cell_582,spot_1,0.9369224039742678,ExcitatoryL5
591,cell_436,spot_1,0.9369224039742678,Sst
592,cell_1487,spot_1,0.9369224039742678,Olig
593,cell_127,spot_1,0.9369224039742678,Endo
594,cell_179,spot_1,0.9369224039742678,Endo
595,cell_1476,spot_1,0.9369224039742678,Micro
596,cell_135,spot_1,0.9369224039742678,ExcitatoryL6
597,cell_51,spot_1,0.9369224039742678,ExcitatoryL6
598,cell_658,spot_94,0.8600959088931549,Astro
599,cell_1177,spot_94,0.8600959088931549,Astro
600,cell_732,spot_94,0.8600959088931549,Olig
601,cell_1015,spot_94,0.8600959088931549,Olig
602,cell_1156,spot_92,0.9137967633977313,Astro
603,cell_1480,spot_92,0.9137967633977313,ExcitatoryL2and3
604,cell_711,spot_92,0.9137967633977313,ExcitatoryL2and3
605,cell_719,spot_92,0.9137967633977313,ExcitatoryL2and3
606,cell_1508,spot_92,0.9137967633977313,ExcitatoryL2and3
607,cell_655,spot_92,0.9137967633977313,ExcitatoryL2and3
608,cell_1122,spot_92,0.9137967633977313,ExcitatoryL2and3
609,cell_803,spot_92,0.9137967633977313,ExcitatoryL2and3
610,cell_1005,spot_92,0.9137967633977313,ExcitatoryL2and3
611,cell_36,spot_92,0.9137967633977313,ExcitatoryL2and3
612,cell_1026,spot_92,0.9137967633977313,ExcitatoryL2and3
613,cell_1037,spot_80,0.9289004206911488,Astro
614,cell_785,spot_80,0.9289004206911488,ExcitatoryL5
615,cell_606,spot_80,0.9289004206911488,ExcitatoryL5
616,cell_298,spot_80,0.9289004206911488,Endo
617,cell_297,spot_80,0.9289004206911488,Endo
618,cell_701,spot_80,0.9289004206911488,ExcitatoryL6
619,cell_697,spot_80,0.9289004206911488,ExcitatoryL6
620,cell_1401,spot_80,0.9289004206911488,ExcitatoryL6
621,cell_2,spot_80,0.9289004206911488,ExcitatoryL6
622,cell_605,spot_80,0.9289004206911488,ExcitatoryL6
623,cell_351,spot_80,0.9289004206911488,ExcitatoryL6
624,cell_1095,spot_80,0.9289004206911488,ExcitatoryL6
625,cell_724,spot_140,0.8780069987275142,ExcitatoryL5
626,cell_976,spot_140,0.8780069987275142,Pvalb
627,cell_1130,spot_140,0.8780069987275142,ExcitatoryL6
628,cell_457,spot_140,0.8780069987275142,ExcitatoryL6
629,cell_1209,spot_140,0.8780069987275142,ExcitatoryL6
630,cell_1064,spot_140,0.8780069987275142,ExcitatoryL6
631,cell_830,spot_140,0.8780069987275142,ExcitatoryL6
632,cell_112,spot_140,0.8780069987275142,ExcitatoryL6
633,cell_936,spot_83,0.909727169359672,Astro
634,cell_1342,spot_83,0.909727169359672,ExcitatoryL5
635,cell_675,spot_83,0.909727169359672,Sst
636,cell_551,spot_83,0.909727169359672,ExcitatoryL2and3
637,cell_972,spot_83,0.909727169359672,Endo
638,cell_283,spot_83,0.909727169359672,Endo
639,cell_413,spot_83,0.909727169359672,Micro
640,cell_674,spot_83,0.909727169359672,Pvalb
641,cell_412,spot_83,0.909727169359672,ExcitatoryL6
642,cell_612,spot_83,0.909727169359672,ExcitatoryL6
643,cell_360,spot_116,0.8912502638965627,Astro
644,cell_912,spot_116,0.8912502638965627,Astro
645,cell_129,spot_116,0.8912502638965627,Olig
646,cell_1297,spot_116,0.8912502638965627,Olig
647,cell_1206,spot_116,0.8912502638965627,Olig
648,cell_1067,spot_116,0.8912502638965627,Olig
649,cell_1501,spot_172,0.9219550919178948,Olig
650,cell_1487,spot_172,0.9219550919178948,Olig
651,cell_1381,spot_172,0.9219550919178948,Olig
652,cell_275,spot_172,0.9219550919178948,Olig
653,cell_525,spot_172,0.9219550919178948,Olig
654,cell_635,spot_118,0.9221135687824568,ExcitatoryL5
655,cell_1285,spot_118,0.9221135687824568,Olig
656,cell_979,spot_118,0.9221135687824568,ExcitatoryL6
657,cell_1365,spot_118,0.9221135687824568,ExcitatoryL6
658,cell_1295,spot_118,0.9221135687824568,ExcitatoryL6
659,cell_713,spot_118,0.9221135687824568,ExcitatoryL6
660,cell_131,spot_118,0.9221135687824568,ExcitatoryL6
661,cell_1275,spot_118,0.9221135687824568,ExcitatoryL6
662,cell_787,spot_118,0.9221135687824568,ExcitatoryL6
663,cell_29,spot_118,0.9221135687824568,ExcitatoryL6
664,cell_1272,spot_118,0.9221135687824568,ExcitatoryL6
665,cell_1267,spot_118,0.9221135687824568,ExcitatoryL6
666,cell_1066,spot_126,0.9595980270235644,ExcitatoryL2and3
667,cell_780,spot_126,0.9595980270235644,ExcitatoryL2and3
668,cell_442,spot_126,0.9595980270235644,ExcitatoryL2and3
669,cell_1065,spot_126,0.9595980270235644,ExcitatoryL2and3
670,cell_372,spot_126,0.9595980270235644,ExcitatoryL2and3
671,cell_589,spot_126,0.9595980270235644,ExcitatoryL2and3
672,cell_1521,spot_126,0.9595980270235644,ExcitatoryL2and3
673,cell_34,spot_126,0.9595980270235644,ExcitatoryL2and3
674,cell_208,spot_126,0.9595980270235644,ExcitatoryL2and3
675,cell_587,spot_126,0.9595980270235644,Other
676,cell_1143,spot_126,0.9595980270235644,ExcitatoryL4
677,cell_1205,spot_139,0.9189255563447304,ExcitatoryL5
678,cell_1144,spot_139,0.9189255563447304,ExcitatoryL5
679,cell_1088,spot_139,0.9189255563447304,ExcitatoryL5
680,cell_1184,spot_139,0.9189255563447304,ExcitatoryL2and3
681,cell_1198,spot_139,0.9189255563447304,ExcitatoryL2and3
682,cell_289,spot_139,0.9189255563447304,ExcitatoryL2and3
683,cell_1058,spot_139,0.9189255563447304,ExcitatoryL6
684,cell_985,spot_139,0.9189255563447304,ExcitatoryL6
685,cell_83,spot_139,0.9189255563447304,ExcitatoryL6
686,cell_739,spot_139,0.9189255563447304,ExcitatoryL6
687,cell_951,spot_139,0.9189255563447304,ExcitatoryL6
688,cell_473,spot_139,0.9189255563447304,ExcitatoryL6
689,cell_1321,spot_143,0.888349057651993,Astro
690,cell_1427,spot_143,0.888349057651993,Astro
691,cell_1330,spot_143,0.888349057651993,Olig
692,cell_1416,spot_143,0.888349057651993,Endo
693,cell_1231,spot_143,0.888349057651993,Endo
694,cell_914,spot_143,0.888349057651993,ExcitatoryL4
695,cell_28,spot_143,0.888349057651993,ExcitatoryL4
696,cell_219,spot_143,0.888349057651993,ExcitatoryL4
697,cell_993,spot_143,0.888349057651993,ExcitatoryL4
698,cell_892,spot_143,0.888349057651993,ExcitatoryL4
699,cell_1022,spot_143,0.888349057651993,ExcitatoryL4
700,cell_554,spot_60,0.8979135853232789,Olig
701,cell_571,spot_60,0.8979135853232789,Olig
702,cell_322,spot_60,0.8979135853232789,Olig
703,cell_1217,spot_60,0.8979135853232789,Olig
704,cell_396,spot_60,0.8979135853232789,Olig
705,cell_881,spot_60,0.8979135853232789,Olig
706,cell_520,spot_60,0.8979135853232789,Micro
707,cell_644,spot_60,0.8979135853232789,Npy
708,cell_1091,spot_60,0.8979135853232789,ExcitatoryL6
709,cell_685,spot_14,0.9376279652398083,Sst
710,cell_123,spot_14,0.9376279652398083,Sst
711,cell_148,spot_14,0.9376279652398083,ExcitatoryL2and3
712,cell_233,spot_14,0.9376279652398083,ExcitatoryL2and3
713,cell_80,spot_14,0.9376279652398083,ExcitatoryL2and3
714,cell_18,spot_14,0.9376279652398083,ExcitatoryL2and3
715,cell_782,spot_14,0.9376279652398083,ExcitatoryL2and3
716,cell_977,spot_14,0.9376279652398083,ExcitatoryL2and3
717,cell_141,spot_14,0.9376279652398083,ExcitatoryL2and3
718,cell_330,spot_14,0.9376279652398083,Endo
719,cell_424,spot_14,0.9376279652398083,Micro
720,cell_1141,spot_99,0.9341433935146732,Sst
721,cell_921,spot_99,0.9341433935146732,Olig
722,cell_1519,spot_99,0.9341433935146732,Olig
723,cell_824,spot_99,0.9341433935146732,ExcitatoryL6
724,cell_252,spot_99,0.9341433935146732,ExcitatoryL6
725,cell_553,spot_99,0.9341433935146732,ExcitatoryL6
726,cell_859,spot_99,0.9341433935146732,ExcitatoryL6
727,cell_215,spot_99,0.9341433935146732,ExcitatoryL6
728,cell_1287,spot_99,0.9341433935146732,ExcitatoryL6
729,cell_1370,spot_99,0.9341433935146732,ExcitatoryL6
730,cell_344,spot_99,0.9341433935146732,ExcitatoryL6
731,cell_188,spot_44,0.9291490225056701,Astro
732,cell_375,spot_44,0.9291490225056701,Astro
733,cell_64,spot_44,0.9291490225056701,Olig
734,cell_413,spot_44,0.9291490225056701,Micro
735,cell_464,spot_44,0.9291490225056701,Micro
736,cell_424,spot_44,0.9291490225056701,Micro
737,cell_427,spot_44,0.9291490225056701,Pvalb
738,cell_833,spot_44,0.9291490225056701,Pvalb
739,cell_1221,spot_44,0.9291490225056701,ExcitatoryL6
740,cell_2,spot_44,0.9291490225056701,ExcitatoryL6
741,cell_400,spot_44,0.9291490225056701,ExcitatoryL6
742,cell_14,spot_44,0.9291490225056701,ExcitatoryL6
743,cell_598,spot_44,0.9291490225056701,ExcitatoryL6
744,cell_701,spot_44,0.9291490225056701,ExcitatoryL6
745,cell_1403,spot_154,0.9237448029104318,Olig
746,cell_1417,spot_154,0.9237448029104318,Olig
747,cell_1381,spot_154,0.9237448029104318,Olig
748,cell_396,spot_154,0.9237448029104318,Olig
749,cell_1418,spot_154,0.9237448029104318,Olig
750,cell_1351,spot_154,0.9237448029104318,Olig
751,cell_439,spot_154,0.9237448029104318,Olig
752,cell_865,spot_154,0.9237448029104318,Olig
753,cell_1091,spot_154,0.9237448029104318,ExcitatoryL6
754,cell_1283,spot_157,0.9328097303659546,ExcitatoryL5
755,cell_1293,spot_157,0.9328097303659546,ExcitatoryL2and3
756,cell_1267,spot_157,0.9328097303659546,ExcitatoryL6
757,cell_258,spot_157,0.9328097303659546,ExcitatoryL6
758,cell_249,spot_157,0.9328097303659546,ExcitatoryL6
759,cell_1261,spot_157,0.9328097303659546,ExcitatoryL6
760,cell_1186,spot_157,0.9328097303659546,ExcitatoryL6
761,cell_575,spot_157,0.9328097303659546,ExcitatoryL6
762,cell_440,spot_157,0.9328097303659546,ExcitatoryL6
763,cell_1016,spot_157,0.9328097303659546,ExcitatoryL6
764,cell_1468,spot_29,0.9368693580741547,Astro
765,cell_173,spot_29,0.9368693580741547,Astro
766,cell_196,spot_29,0.9368693580741547,ExcitatoryL5
767,cell_273,spot_29,0.9368693580741547,Endo
768,cell_302,spot_29,0.9368693580741547,Endo
769,cell_298,spot_29,0.9368693580741547,Endo
770,cell_286,spot_29,0.9368693580741547,Endo
771,cell_265,spot_29,0.9368693580741547,Endo
772,cell_210,spot_29,0.9368693580741547,Endo
773,cell_549,spot_29,0.9368693580741547,ExcitatoryL4
774,cell_268,spot_29,0.9368693580741547,ExcitatoryL6
775,cell_1445,spot_179,0.950982819621338,ExcitatoryL5
776,cell_1226,spot_179,0.950982819621338,ExcitatoryL5
777,cell_1485,spot_179,0.950982819621338,Sst
778,cell_1489,spot_179,0.950982819621338,Olig
779,cell_1481,spot_179,0.950982819621338,Endo
780,cell_513,spot_179,0.950982819621338,ExcitatoryL4
781,cell_813,spot_179,0.950982819621338,ExcitatoryL4
782,cell_705,spot_148,0.9032633425318506,Astro
783,cell_1282,spot_148,0.9032633425318506,Astro
784,cell_1350,spot_148,0.9032633425318506,Astro
785,cell_1463,spot_148,0.9032633425318506,ExcitatoryL2and3
786,cell_1180,spot_148,0.9032633425318506,ExcitatoryL2and3
787,cell_607,spot_148,0.9032633425318506,ExcitatoryL2and3
788,cell_32,spot_148,0.9032633425318506,ExcitatoryL2and3
789,cell_1273,spot_148,0.9032633425318506,ExcitatoryL2and3
790,cell_1470,spot_148,0.9032633425318506,ExcitatoryL2and3
791,cell_533,spot_148,0.9032633425318506,ExcitatoryL2and3
792,cell_1327,spot_148,0.9032633425318506,ExcitatoryL2and3
793,cell_413,spot_148,0.9032633425318506,Micro
794,cell_982,spot_13,0.9312264556699787,ExcitatoryL2and3
795,cell_1168,spot_13,0.9312264556699787,ExcitatoryL2and3
796,cell_80,spot_13,0.9312264556699787,ExcitatoryL2and3
797,cell_32,spot_13,0.9312264556699787,ExcitatoryL2and3
798,cell_898,spot_13,0.9312264556699787,ExcitatoryL2and3
799,cell_450,spot_13,0.9312264556699787,Endo
800,cell_795,spot_13,0.9312264556699787,ExcitatoryL4
801,cell_542,spot_13,0.9312264556699787,ExcitatoryL4
802,cell_88,spot_13,0.9312264556699787,ExcitatoryL4
803,cell_669,spot_13,0.9312264556699787,ExcitatoryL4
804,cell_96,spot_46,0.9231694147031568,Astro
805,cell_960,spot_46,0.9231694147031568,ExcitatoryL5
806,cell_1342,spot_46,0.9231694147031568,ExcitatoryL5
807,cell_585,spot_46,0.9231694147031568,ExcitatoryL5
808,cell_586,spot_46,0.9231694147031568,ExcitatoryL5
809,cell_436,spot_46,0.9231694147031568,Sst
810,cell_648,spot_46,0.9231694147031568,Other
811,cell_1232,spot_46,0.9231694147031568,Olig
812,cell_464,spot_46,0.9231694147031568,Micro
813,cell_1061,spot_46,0.9231694147031568,ExcitatoryL6
814,cell_686,spot_46,0.9231694147031568,ExcitatoryL6
815,cell_122,spot_74,0.8445275517936592,Astro
816,cell_761,spot_74,0.8445275517936592,ExcitatoryL2and3
817,cell_1346,spot_74,0.8445275517936592,Other
818,cell_600,spot_74,0.8445275517936592,Other
819,cell_274,spot_74,0.8445275517936592,Endo
820,cell_624,spot_74,0.8445275517936592,Pvalb
821,cell_684,spot_84,0.934899982317469,ExcitatoryL5
822,cell_752,spot_84,0.934899982317469,ExcitatoryL5
823,cell_774,spot_84,0.934899982317469,ExcitatoryL5
824,cell_580,spot_84,0.934899982317469,ExcitatoryL5
825,cell_606,spot_84,0.934899982317469,ExcitatoryL5
826,cell_778,spot_84,0.934899982317469,ExcitatoryL5
827,cell_358,spot_84,0.934899982317469,ExcitatoryL5
828,cell_457,spot_84,0.934899982317469,ExcitatoryL6
829,cell_922,spot_84,0.934899982317469,ExcitatoryL6
830,cell_329,spot_176,0.9120684492448929,Astro
831,cell_936,spot_176,0.9120684492448929,Astro
832,cell_25,spot_176,0.9120684492448929,Astro
833,cell_875,spot_176,0.9120684492448929,Endo
834,cell_38,spot_176,0.9120684492448929,Endo
835,cell_1497,spot_176,0.9120684492448929,ExcitatoryL6
836,cell_742,spot_176,0.9120684492448929,ExcitatoryL6
837,cell_1426,spot_176,0.9120684492448929,ExcitatoryL6
838,cell_713,spot_176,0.9120684492448929,ExcitatoryL6
839,cell_1514,spot_176,0.9120684492448929,ExcitatoryL6
840,cell_1321,spot_160,0.9378022563457127,Astro
841,cell_724,spot_160,0.9378022563457127,ExcitatoryL5
842,cell_1373,spot_160,0.9378022563457127,ExcitatoryL5
843,cell_960,spot_160,0.9378022563457127,ExcitatoryL5
844,cell_1288,spot_160,0.9378022563457127,ExcitatoryL5
845,cell_1205,spot_160,0.9378022563457127,ExcitatoryL5
846,cell_358,spot_160,0.9378022563457127,ExcitatoryL5
847,cell_1269,spot_160,0.9378022563457127,Sst
848,cell_903,spot_160,0.9378022563457127,Sst
849,cell_792,spot_160,0.9378022563457127,Sst
850,cell_587,spot_160,0.9378022563457127,Other
851,cell_947,spot_160,0.9378022563457127,Other
852,cell_1428,spot_160,0.9378022563457127,Endo
853,cell_941,spot_160,0.9378022563457127,Endo
854,cell_226,spot_27,0.87685432332455,ExcitatoryL5
855,cell_217,spot_27,0.87685432332455,ExcitatoryL5
856,cell_251,spot_27,0.87685432332455,ExcitatoryL5
857,cell_120,spot_27,0.87685432332455,ExcitatoryL5
858,cell_1059,spot_27,0.87685432332455,Endo
859,cell_466,spot_27,0.87685432332455,Endo
860,cell_112,spot_27,0.87685432332455,ExcitatoryL6
861,cell_691,spot_27,0.87685432332455,ExcitatoryL6
862,cell_996,spot_129,0.9168587183777906,Astro
863,cell_430,spot_129,0.9168587183777906,Astro
864,cell_230,spot_129,0.9168587183777906,Astro
865,cell_1340,spot_129,0.9168587183777906,Sst
866,cell_792,spot_129,0.9168587183777906,Sst
867,cell_1017,spot_129,0.9168587183777906,ExcitatoryL2and3
868,cell_1169,spot_129,0.9168587183777906,ExcitatoryL2and3
869,cell_1480,spot_129,0.9168587183777906,ExcitatoryL2and3
870,cell_389,spot_129,0.9168587183777906,ExcitatoryL2and3
871,cell_987,spot_129,0.9168587183777906,ExcitatoryL2and3
872,cell_1151,spot_129,0.9168587183777906,ExcitatoryL2and3
873,cell_689,spot_129,0.9168587183777906,ExcitatoryL2and3
874,cell_711,spot_129,0.9168587183777906,ExcitatoryL2and3
875,cell_222,spot_129,0.9168587183777906,Endo
876,cell_923,spot_105,0.9490153018813227,Sst
877,cell_441,spot_105,0.9490153018813227,Endo
878,cell_942,spot_105,0.9490153018813227,ExcitatoryL4
879,cell_1013,spot_105,0.9490153018813227,ExcitatoryL4
880,cell_892,spot_105,0.9490153018813227,ExcitatoryL4
881,cell_1124,spot_105,0.9490153018813227,ExcitatoryL4
882,cell_348,spot_105,0.9490153018813227,ExcitatoryL4
883,cell_183,spot_105,0.9490153018813227,ExcitatoryL4
884,cell_721,spot_105,0.9490153018813227,ExcitatoryL4
885,cell_965,spot_105,0.9490153018813227,ExcitatoryL4
886,cell_877,spot_105,0.9490153018813227,ExcitatoryL4
887,cell_905,spot_105,0.9490153018813227,ExcitatoryL4
888,cell_1165,spot_105,0.9490153018813227,Pvalb
889,cell_252,spot_25,0.9432406428016711,ExcitatoryL6
890,cell_974,spot_25,0.9432406428016711,ExcitatoryL6
891,cell_87,spot_25,0.9432406428016711,ExcitatoryL6
892,cell_521,spot_25,0.9432406428016711,ExcitatoryL6
893,cell_374,spot_25,0.9432406428016711,ExcitatoryL6
894,cell_697,spot_25,0.9432406428016711,ExcitatoryL6
895,cell_1238,spot_25,0.9432406428016711,ExcitatoryL6
896,cell_564,spot_25,0.9432406428016711,ExcitatoryL6
897,cell_184,spot_25,0.9432406428016711,ExcitatoryL6
